Buildfile: /home/ec2-user/ASL-MQ/build.xml

compile:

jar:

run:
     [java] Message server running
     [java] ########## Middleware Report ##########
     [java] Req#	 Time	 Resp	 Rate	 Recv#	 Throughput
     [java] 285000	 5021205	 17	 56	 284994	 475
     [java] 286000	 5042789	 17	 56	 285992	 475
     [java] 287000	 5064993	 17	 56	 286992	 474
     [java] 288000	 5086821	 17	 56	 287993	 474
     [java] 289000	 5122866	 17	 56	 288992	 472
     [java] 290000	 5141117	 17	 56	 289992	 473
     [java] 291000	 5156965	 17	 56	 290993	 473
     [java] 292000	 5174253	 17	 56	 291992	 473
     [java] 293000	 5190482	 17	 56	 292992	 473
     [java] 294000	 5207011	 17	 56	 293992	 473
     [java] 295000	 5223382	 17	 56	 294992	 473
     [java] 296000	 5248378	 17	 56	 295993	 472
     [java] 297000	 5264474	 17	 56	 296992	 472
     [java] 298000	 5280547	 17	 56	 297992	 473
     [java] 299000	 5296576	 17	 56	 298993	 473
     [java] 300000	 5312794	 17	 56	 299992	 473
     [java] 301000	 5329070	 17	 56	 300993	 473
     [java] 302000	 5345003	 17	 56	 301993	 473
     [java] 303000	 5366322	 17	 56	 302993	 473
     [java] 304000	 5382552	 17	 56	 303992	 473
     [java] 305000	 5399177	 17	 56	 304992	 473
     [java] 306000	 5415173	 17	 56	 305992	 473
     [java] 307000	 5431236	 17	 56	 306992	 473
     [java] 308000	 5448112	 17	 56	 307992	 473
     [java] 309000	 5464538	 17	 56	 308992	 473
     [java] 310000	 5485826	 17	 56	 309992	 473
     [java] 311000	 5502143	 17	 56	 310992	 473
     [java] 312000	 5518113	 17	 56	 311992	 474
     [java] 313000	 5535787	 17	 56	 312993	 473
     [java] 314000	 5552557	 17	 56	 313992	 473
     [java] 315000	 5569483	 17	 56	 314993	 473
     [java] 316000	 5585988	 17	 56	 315993	 473
     [java] 317000	 5607168	 17	 56	 316992	 473
     [java] 318000	 5623556	 17	 56	 317993	 473
     [java] 319000	 5639655	 17	 56	 318992	 473
     [java] 320000	 5657153	 17	 56	 319992	 474
     [java] 321000	 5674360	 17	 56	 320993	 474
     [java] 322000	 5691597	 17	 56	 321992	 474
     [java] 323000	 5713212	 17	 56	 322993	 473
     [java] 324000	 5729596	 17	 56	 323993	 473
     [java] 325000	 5745736	 17	 56	 324992	 473
     [java] 326000	 5761850	 17	 56	 325993	 473
     [java] 327000	 5778388	 17	 56	 326993	 473
     [java] 328000	 5795839	 17	 56	 327992	 473
     [java] 329000	 5813076	 17	 56	 328992	 474
     [java] 330000	 5835148	 17	 56	 329992	 474
     [java] 331000	 5852100	 17	 56	 330993	 473
     [java] 332000	 5869352	 17	 56	 331993	 473
     [java] 333000	 5888255	 17	 56	 332992	 473
     [java] 334000	 5906263	 17	 56	 333992	 473
     [java] 335000	 5925212	 17	 56	 334992	 473
     [java] 336000	 5952832	 17	 56	 335993	 472
     [java] 337000	 5972797	 17	 56	 336992	 472
     [java] 338000	 5992095	 17	 56	 337992	 472
     [java] 339000	 6012125	 17	 56	 338992	 472
     [java] 340000	 6033712	 17	 56	 339992	 471
     [java] 341000	 6055992	 17	 56	 340992	 471
     [java] 342000	 6093562	 17	 56	 341992	 470
     [java] 343000	 6115882	 17	 56	 342991	 469
     [java] 344000	 6138620	 17	 56	 343992	 469
     [java] 345000	 6158137	 17	 56	 344993	 469
     [java] 346000	 6174899	 17	 56	 345992	 469
     [java] 347000	 6192852	 17	 56	 346993	 469
     [java] 348000	 6219207	 17	 55	 347992	 469
     [java] 349000	 6235563	 17	 55	 348992	 469
     [java] 350000	 6251624	 17	 55	 349992	 469
     [java] 351000	 6267489	 17	 56	 350993	 469
     [java] 352000	 6284143	 17	 56	 351992	 469
     [java] 353000	 6301071	 17	 56	 352993	 469
     [java] 354000	 6317595	 17	 56	 353992	 469
     [java] 355000	 6339312	 17	 56	 354992	 469
     [java] 356000	 6356141	 17	 56	 355992	 469
     [java] 357000	 6372485	 17	 56	 356992	 469
     [java] 358000	 6388978	 17	 56	 357992	 469
     [java] 359000	 6406780	 17	 56	 358993	 469
     [java] 360000	 6423551	 17	 56	 359992	 469
     [java] 361000	 6445334	 17	 56	 360992	 469
     [java] 362000	 6461173	 17	 56	 361993	 469
     [java] 363000	 6477221	 17	 56	 362992	 469
     [java] 364000	 6493106	 17	 56	 363992	 470
     [java] 365000	 6510011	 17	 56	 364993	 470
     [java] 366000	 6526860	 17	 56	 365992	 470
     [java] 367000	 6550857	 17	 56	 366992	 469
     [java] 368000	 6567957	 17	 56	 367992	 469
     [java] 369000	 6583881	 17	 56	 368993	 470
     [java] 370000	 6600339	 17	 56	 369993	 470
     [java] 371000	 6617758	 17	 56	 370992	 470
     [java] 372000	 6634716	 17	 56	 371992	 470
     [java] 373000	 6656931	 17	 56	 372992	 469
     [java] 374000	 6671883	 17	 56	 373992	 469
     [java] 375000	 6688970	 17	 56	 374992	 469
     [java] 376000	 6705267	 17	 56	 375993	 469
     [java] 377000	 6722285	 17	 56	 376993	 469
     [java] 378000	 6745215	 17	 56	 377992	 469
     [java] 379000	 6761782	 17	 56	 378992	 469
     [java] 380000	 6778705	 17	 56	 379992	 469
     [java] 381000	 6796207	 17	 56	 380992	 469
     [java] 382000	 6813618	 17	 56	 381992	 469
     [java] 383000	 6831420	 17	 56	 382992	 469
     [java] 384000	 6856038	 17	 56	 383992	 469
     [java] 385000	 6873716	 17	 56	 384992	 468
     [java] 386000	 6891632	 17	 56	 385993	 469
     [java] 387000	 6911825	 17	 55	 386992	 469
     [java] 388000	 6930406	 17	 55	 387992	 469
